,abilita,acc,access,accesso,accus,activ,addit,address,affect,age,ambulatori,amend,anagrafica,analysi,annulla,applic,appoint,assign,attribut,authent,averag,beat,biolog,birth,blood,book,box,btn,calcul,cancel,cap,card,carri,cartella,certif,chang,charact,check,choic,chronolog,citi,class,clin,clinic,clinica,codic,complet,complianc,concern,conclud,conduct,confirm,consid,contact,correct,creat,creation,criteria,data,databa,date,dati,day,deal,decid,deem,defin,del,delet,dell,descript,detail,dettag,diagnosi,diagnost,dioptr,displac,display,dispo,doctor,draw,easi,edit,elenco,elimin,elimina,enabl,enter,error,esam,esami,esegui,evalu,event,examin,execut,fail,failur,field,find,finish,fiscal,folder,form,function,gap,generat,gestion,grid,ground,gui,guid,handler,hc,heart,held,highlight,histori,hospit,ica,identifi,ill,implement,includ,inclus,indic,input,insert,instrument,invalid,issu,ital,laboratori,laboratorio,leav,list,locat,log,login,logout,main,manag,mask,medi,medic,medici,medicin,medico,meet,memori,messag,method,modif,modifi,modifica,monitor,nb,note,notifi,notifica,numer,observ,obtain,occur,op,oper,option,organ,outpati,panel,paramet,parametri,password,patholog,patient,paz,pazient,pend,perform,person,physician,piani,piano,pin,plan,possess,prenota,prenotaz,prenotazion,prenotazioni,prescrib,pressur,prima,princip,print,printer,procedur,proceed,process,proper,provid,provinc,realiz,reason,receiv,recogn,record,recruit,refer,regist,registr,reinsert,relat,remain,rememb,rent,report,repr,request,requir,reserv,resid,resoconto,retriev,review,ricontrollata,risultati,ritorna,run,save,search,select,seleziona,send,seq,sequenc,serv,servic,set,settiman,sex,signatur,special,specif,stampa,start,step,storag,store,subject,success,successo,summari,support,surnam,survey,tabular,task,tax,tb,telephon,tempi,test,therapi,time,tipo,tower,train,transfer,type,uc,undergon,underpin,undo,updat,uscita,user,val,valid,valida,valu,vat,verifi,version,view,visit,visita,visualizza,week,zip
124.txt,0,0,0.0301289012810243,0,0,0,0,0,0,0,0,0,0.147017185718913,0,0,0,0,0,0.013964660568966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964482987700901,0,0,0,0,0,0,0,0,0.0698233028448298,0.0503205259324276,0,0,0,0,0,0,0,0.177787179662345,0,0,0,0.110092349884612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103270324327351,0.0678319925222999,0,0.0572326124955803,0,0,0,0,0,0,0,0,0,0,0,0.0640546380528412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027623638148379,0.0211320033777138,0,0,0.103270324327351,0,0.309810972982053,0,0,0,0.013964660568966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103270324327351,0,0.0444467949155863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607227752794625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1356639850446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055046174942306,0,0,0,0,0,0,0,0.0354383318050511,0,0,0,0,0,0,0,0,0,0.0418939817068979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013964660568966,0.0329616386663844,0,0,0.105169570195049,0,0
125.txt,0,0,0.0156793261768596,0,0,0.026787555720572,0,0,0,0,0,0,0,0,0,0,0,0,0.014534646714638,0,0,0,0,0,0,0,0,0.0737695886554124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870772763407123,0,0,0,0,0,0,0,0,0.107485439606018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870772763407123,0,0,0,0.0436039401439141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751392661219132,0,0,0,0.0396909886899498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141201290556624,0,0.1489215937385,0,0,0,0,0.080507315220562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109972670639123,0,0,0,0,0,0,0,0,0.014534646714638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139147763259948,0,0,0.0464287152550994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054731102856607,0,0,0,0.0632012559031141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100384964026012,0.0870772763407123,0,0,0.0343229395913009,0,0.282402581113249,0,0,0,0.214970879212037,0,0,0,0.214970879212037,0,0,0,0,0,0,0,0,0,0,0.014534646714638,0,0,0,0.041201204637782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080507315220562,0,0,0,0,0,0,0,0.014534646714638,0.0171535058365878,0.0481356612018188,0,0.054731102856607,0,0
126.txt,0,0,0.0232814237171552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215817481520383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129296561839239,0,0,0,0,0,0,0,0,0.129296561839239,0.239082330048942,0,0,0,0,0,0,0,0,0,0,0,0,0.0647452444561149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568020944823073,0,0,0,0.0442252005647666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426910771384039,0.0163292753373243,0,0,0,0,0,0,0,0,0.0215817481520383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034469803749998,0.137381002466358,0.119541165024471,0.119541165024471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223584692603391,0,0,0.0528249874132694,0,0,0.209662522341654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611775462803429,0,0,0.0215817481520383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215817481520383,0,0.142948327205401,0,0,0,0
127.txt,0,0,0.0225966759607682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209469908534489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125493721785144,0,0,0,0,0,0,0,0,0.125493721785144,0.232050496812208,0,0,0,0,0,0,0,0,0,0,0,0,0.0628409725603468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216577884704338,0,0,0,0.114403437988679,0,0,0,0,0,0,0,0,0,0,0,0.0551314446445924,0,0,0,0.0429244593716852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414354572225685,0.0158490025332854,0,0,0,0,0,0,0,0,0.0209469908534489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334559859926451,0.133340384746759,0.116025248406104,0.116025248406104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960819570792618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217008672232703,0,0,0,0,0,0.2034959775669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593782066838622,0,0,0.0209469908534489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209469908534489,0,0.0346859911601342,0,0,0,0
128.txt,0,0,0.0240089682083163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222561777817895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133337079396716,0,0,0,0,0,0,0,0,0.133337079396716,0.246553652862971,0,0,0,0,0,0,0,0,0,0,0,0,0.0667685333453685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585771599348794,0,0,0,0.0456072380824155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044025173298979,0.0168395651916157,0,0,0,0,0,0,0,0,0.0222561777817895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355469851171855,0.141674158793431,0.123276826431486,0.123276826431486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167614002498359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230571714247247,0,0,0,0.105114002498359,0,0.216214476164831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630893446016036,0,0,0.0222561777817895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222561777817895,0,0,0,0,0,0
129.txt,0,0,0.0187387068942956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173706753418845,0,0,0,0,0,0,0,0,0.0440818273672586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104067964407193,0,0,0,0,0,0,0,0,0.104067964407193,0.192432119307685,0,0,0,0,0,0,0,0,0,0,0,0,0.0521120260256535,0,0,0,0,0,0,0.0395836670956141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457187589735644,0,0,0,0.0711917862749901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343611108674958,0.0262861505430099,0,0,0,0,0,0,0,0,0.0173706753418845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277439883841448,0.110574953204629,0.0962160596538424,0.0962160596538424,0,0,0,0,0,0,0,0,0,0.256916416619263,0,0,0.312203893221578,0,0,0,0,0.130820684876768,0,0,0,0.0755332082744534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104067964407193,0,0,0.123060295607835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492404640793004,0,0,0.0173706753418845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355958931374951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962160596538424,0,0,0,0,0,0,0,0.0173706753418845,0,0,0,0,0,0
130.txt,0,0,0.0156793261768596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014534646714638,0,0.382189717548877,0,0,0,0,0,0,0.0368847943277062,0.286642288161658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436039401439141,0,0,0,0,0,0,0.0331210275697995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595686374953999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219945341278246,0.191094858774439,0,0,0,0,0,0,0,0.014534646714638,0,0,0,0,0,0,0,0,0.107485439606018,0,0,0.214970879212037,0,0,0,0,0,0.0925218996202,0,0,0,0,0,0,0,0.107485439606018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632012559031141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870772763407123,0.133338226150812,0,0.102968818773903,0,0,0,0,0,0.214970879212037,0,0,0,0,0,0,0,0,0,0.286642288161658,0,0,0,0,0.014534646714638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297843187476999,0,0,0,0.191094858774439,0,0,0.164193308569821,0,0,0,0,0,0,0,0,0,0,0.080507315220562,0,0,0,0,0,0,0,0.014534646714638,0,0,0,0,0,0
131.txt,0,0,0.0346595631277949,0,0,0.0098690994760002,0,0,0,0,0,0,0,0,0,0,0,0,0.0107097396844701,0,0,0,0,0,0,0,0,0.0815348085138769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374840888956455,0,0,0,0,0,0,0.0122024838415051,0,0,0.197999494011086,0,0,0,0,0,0,0,0,0,0.110731550074398,0,0,0,0,0,0,0,0,0,0,0,0,0.0157658762349819,0.0320811018097361,0,0,0,0,0,0.131678040779305,0,0.197999494011086,0,0,0,0,0,0,0,0,0,0.245623048172549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021185045798005,0.0445678717853287,0.140806738044323,0,0,0,0,0,0,0,0.00535486984223507,0,0,0,0.0352016845110808,0,0,0,0,0,0,0,0,0,0,0,0,0.00855265807330778,0,0,0,0,0,0,0,0,0,0,0,0,0.158399595208869,0,0,0,0,0,0.0395998988022173,0,0.141148633682829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364150696698663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267743492111753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658390203896525,0,0,0,0.140806738044323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535486984223507,0,0.0354683819381823,0,0,0,0
132.txt,0,0,0.0338950139411524,0,0,0,0,0,0,0,0,0,0,0,0.0480409785396309,0,0,0,0.0104734954267245,0,0,0,0,0,0,0,0.108288942352169,0.0531574977075766,0,0,0,0.0866134837002217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774527432455133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154905486491027,0.0418939817068979,0,0,0,0,0,0,0,0,0,0,0,0.0754807888986414,0,0,0,0.0541444711760845,0.0866134837002217,0.137700707058051,0,0,0,0,0.0455420814595969,0,0,0.0627468608925721,0,0,0,0,0.0774527432455133,0,0,0,0,0.0275657223222962,0,0,0,0.0214622296858426,0,0,0.0688503535290257,0,0,0,0,0.082569262413459,0,0,0,0,0,0,0,0,0.0308361991066557,0,0,0,0,0,0,0,0,0,0,0.182168325838388,0,0,0.0414354572225685,0.0158490025332854,0,0,0,0,0,0,0,0.0286008594971697,0.0104734954267245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300804723517829,0,0,0,0,0,0,0,0,0.0712371990050827,0,0.0412846312067295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082569262413459,0,0.058012624203052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209469908534489,0,0,0,0.0296891033419311,0,0,0,0,0,0,0,0,0,0,0,0,0.10174798878345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333350961866897,0.0627468608925721,0,0,0,0.0104734954267245,0,0,0,0,0,0
133.txt,0.03745459231979,0,0.0215120355146514,0.03745459231979,0,0,0,0,0,0,0,0,0.0749787647166456,0,0.0261342923255592,0,0,0,0.00569758151213811,0,0,0,0,0,0,0,0,0.0578353575058433,0,0,0,0,0,0,0,0.0299915058866583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170927445364143,0,0,0.0196754529490984,0,0,0,0,0,0,0.0323017444360211,0,0.0455806520971049,0,0,0,0,0,0,0,0,0,0.126402876976678,0,0,0,0,0.0631177351329206,0,0,0,0,0,0,0,0.0247748923140207,0,0,0,0,0,0,0,0,0,0,0,0,0.0149957529433291,0,0,0,0.0583772647454919,0,0.168537169302237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225408887290773,0.0258655721343217,0,0,0,0,0,0,0,0,0.00569758151213811,0,0,0.14981836927916,0,0,0,0,0,0,0,0,0,0,0.00545459231978996,0,0,0,0,0,0,0,0,0.0193765181293825,0,0.0898353575058433,0,0,0,0,0,0,0,0,0,0.11236377695937,0,0.0589091846395799,0,0,0,0,0,0,0,0.179670715011687,0,0.0631177351329206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224588393764608,0,0,0,0,0.136537169302237,0,0,0.0807275539187398,0,0,0,0.0449176787529217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341854890728287,0,0,0,0.0969052333080632,0,0,0,0,0,0,0,0,0,0,0,0.0467018117963935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181342923255592,0,0,0,0,0.00569758151213811,0.00672417428794243,0.018869179191113,0.0743246769420621,0,0,0
134.txt,0,0,0.0295494993333123,0,0,0,0,0,0,0,0,0,0,0,0.0251291272361146,0,0,0,0.00547844376167126,0,0,0,0,0,0,0.0502582544722293,0,0.0417081905090216,0,0,0,0,0,0,0,0.0144189932147395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224527941328815,0,0,0,0,0,0,0.021913775046685,0,0,0.0378374095174969,0,0,0,0,0,0,0.0155296848250101,0,0.0547844376167126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303450649677503,0,0,0,0,0,0,0,0.0952880473616181,0,0,0,0,0,0,0,0,0,0,0,0,0.0576759728589582,0,0,0,0.0224527941328815,0,0,0,0,0,0,0,0,0,0,0,0.0251291272361146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541848286756665,0.0124353712184239,0,0,0,0,0,0,0,0,0.00547844376167126,0,0,0.0360140310767211,0,0,0,0.0144189932147395,0.0283217233844134,0,0,0,0,0,0.0209792012299614,0,0,0,0.104620917262842,0,0,0,0,0,0,0.0215950378619816,0,0,0,0,0,0,0,0,0,0.108042093230163,0,0.0566434467688269,0,0,0,0.04051374262073,0,0,0,0.0647851135859447,0,0.0303450649677503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116433971998182,0,0,0,0,0,0,0,0,0,0,0.0556109206786955,0,0,0,0,0,0,0,0,0,0.0438275500933701,0,0,0,0.0621187393000405,0,0,0,0,0.0100968479254464,0.0283217233844134,0,0,0,0,0,0.0112263970664407,0,0,0,0,0,0,0,0.0720280621534422,0,0,0,0.0322594082961937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547844376167126,0.0193966565998339,0.0453586038247908,0.119110059202023,0.0412588313842115,0,0
135.txt,0,0,0.0256095660888707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237399229672421,0,0,0,0,0,0,0,0,0.0602451640685868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486477206212432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712197689017264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972954412424865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179622028710567,0,0,0,0,0,0,0,0,0.0237399229672421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227274679991248,0.11531438728791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156060801332458,0,0.122727467999125,0.178788269331583,0,0,0,0,0,0,0,0,0,0,0,0,0.142226218023163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112121602664916,0,0,0.0935784974019201,0,0,0,0,0,0,0,0.120490328137174,0.702238205425987,0,0,0,0,0,0,0,0,0.0237399229672421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237399229672421,0,0,0,0,0,0
136.txt,0,0,0.0340380308776129,0,0,0,0,0,0,0,0,0,0.0474549143776238,0,0.0413517283632266,0,0,0,0.0090151606204717,0,0,0,0,0,0,0,0,0.0457558208115849,0,0,0,0,0,0,0,0.0237274571888119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184738179574341,0,0,0,0,0,0,0.0450758031023585,0,0,0.0622640916110708,0,0,0,0,0,0,0,0,0.0721212849637736,0,0,0,0,0,0,0,0,0,0,0,0.0324854028171368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369476359148683,0,0,0,0,0,0,0,0,0,0,0,0.0413517283632266,0,0,0,0,0.0530851022595592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178329815894599,0.0204632690936089,0,0,0,0,0,0,0,0,0.0090151606204717,0.0466053675946044,0,0,0,0,0,0.0237274571888119,0.0466053675946044,0,0,0,0,0,0.00863068405030057,0,0,0,0.0573870010302507,0,0,0,0,0.0613180953461471,0,0.213216829523362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108019912422656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678942794930062,0,0,0,0,0,0,0,0,0,0,0,0.0540909637228302,0,0,0,0,0,0,0,0,0.0166150662064307,0.0466053675946044,0,0,0,0,0,0.0738952718297366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090151606204717,0.0212790325567798,0,0,0.0339471397465031,0,0
137.txt,0,0,0.0303271177368205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187420444478227,0,0,0,0,0,0,0,0,0,0,0,0,0.38748137444836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562261333434682,0,0,0,0,0,0,0,0,0,0,0.277199291615521,0.0749681777912909,0,0,0,0,0,0,0.0427086934452678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384060952272973,0,0,0.123205895788783,0,0,0,0,0.369388805533895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141806864771501,0,0,0,0,0,0,0,0,0.0187420444478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212461821594106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705743168414144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374840888956455,0,0,0.138599645807761,0,0,0,0,0,0,0,0,0,0,0,0,0.0384060952272973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187420444478227,0.0442379887364633,0,0,0.0705743168414144,0,0
138.txt,0,0,0.0274388208095043,0,0,0.0312521483406673,0,0,0,0,0,0,0,0,0.0777806319213072,0,0,0,0.0169570878337444,0,0,0,0,0,0,0,0,0.0430322600489906,0,0.0323784748830091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480680720774123,0,0.0678283513349775,0,0,0,0,0,0,0.0386411988314328,0,0,0,0,0,0.133683567717029,0,0.281775603271967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823674194913642,0,0.0694967437446332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335429891801745,0.0128301449078977,0,0,0,0,0,0,0,0,0.0169570878337444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384454724789335,0,0,0,0,0,0,0,0,0,0,0,0,0.125399679540355,0.262987431426696,0.0638529533327082,0,0,0,0,0,0,0,0,0,0,0,0,0.101590155730831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120130288569553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339141756674888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347483718723166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169570878337444,0,0.028079135701061,0,0.0638529533327082,0,0
139.txt,0,0,0.0213413050740589,0,0,0.0364608397307785,0,0,0,0,0,0,0,0,0.0907440705748584,0,0,0,0.0197832691393684,0,0,0,0,0,0,0,0,0.050204303390489,0,0.0377748873635106,0,0,0,0,0,0,0,0,0,0,0,0.118521848352636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118521848352636,0,0,0,0.0593498074181053,0,0,0,0,0,0,0,0,0,0,0,0,0.0779820811682668,0,0.109579401272432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19219064547985,0,0.121619301553108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197832691393684,0,0,0,0,0,0,0.0520685866087817,0.102272889999271,0,0,0,0,0,0.0189395566659374,0,0,0,0,0,0,0,0,0.0224265256127112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545779998541,0.148990224442986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467173344437151,0,0,0,0,0,0,0,0,0,0,0,0.146299626130414,0,0,0,0,0,0.0560794174236477,0,0,0.0197832691393684,0,0,0,0,0,0,0,0,0.0364608397307785,0.102272889999271,0,0,0,0,0,0.0405397671843694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197832691393684,0,0,0,0,0,0
